"user_id","game_name","payment_month","revenue","language","has_older_device_model","age","engagement_month","mod_churn_month","lifetime_in_month"
"dVTYjVpXbOM/sOgCq4CV0g==","game 3","2022-12-01","12.51","uk","",25,"2022-08-01","","-7"
"dVTYjVpXbOM/sOgCq4CV0g==","game 3","2022-10-01","75.54","uk","",25,"2022-08-01","","-7"
"dVTYjVpXbOM/sOgCq4CV0g==","game 3","2022-11-01","14.73","uk","",25,"2022-08-01","","-7"
"dVTYjVpXbOM/sOgCq4CV0g==","game 3","2022-09-01","127.20","uk","",25,"2022-08-01","","-7"
"dxXTsxsoGNYPn+1rVBAUww==","game 3","2022-09-01","16.05","uk","",33,"2022-08-01","2022-11-01","3"
"dxXTsxsoGNYPn+1rVBAUww==","game 3","2022-10-01","18.21","uk","",33,"2022-08-01","2022-11-01","3"
"dxXTsxsoGNYPn+1rVBAUww==","game 3","2022-08-01","13.98","uk","",33,"2022-08-01","2022-11-01","3"
"e/6IajqZ922YY1rh2ErMJQ==","game 3","2022-06-01","33.51","en","",25,"2022-06-01","","-5"
"e/6IajqZ922YY1rh2ErMJQ==","game 3","2022-12-01","119.94","en","",25,"2022-06-01","","-5"
"e/6IajqZ922YY1rh2ErMJQ==","game 3","2022-08-01","78.39","en","",25,"2022-06-01","","-5"
"e/6IajqZ922YY1rh2ErMJQ==","game 3","2022-09-01","70.14","en","",25,"2022-06-01","","-5"
"e/6IajqZ922YY1rh2ErMJQ==","game 3","2022-11-01","376.56","en","",25,"2022-06-01","","-5"
"e/6IajqZ922YY1rh2ErMJQ==","game 3","2022-07-01","148.98","en","",25,"2022-06-01","","-5"
"e/6IajqZ922YY1rh2ErMJQ==","game 3","2022-10-01","49.08","en","",25,"2022-06-01","","-5"
"e6LTrwXMl/v1epsRPDa9Fg==","game 2","2022-12-01","15.93","uk","",30,"2022-12-01","","-11"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-08-01","40.14","ru","",18,"2022-04-01","2022-12-01","8"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-10-01","70.95","ru","",18,"2022-04-01","2022-12-01","8"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-11-01","12.93","ru","",18,"2022-04-01","2022-12-01","8"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-05-01","14.55","ru","",18,"2022-04-01","2022-12-01","8"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-04-01","23.04","ru","",18,"2022-04-01","2022-12-01","8"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-07-01","31.86","ru","",18,"2022-04-01","2022-12-01","8"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-09-01","22.92","ru","",18,"2022-04-01","2022-12-01","8"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-06-01","25.65","ru","",18,"2022-04-01","2022-12-01","8"
"Ej00UDBb0OBlQliAnSIp+g==","game 3","2022-09-01","42.54","uk","",15,"2022-09-01","2022-10-01","1"
"eLWkkjmSeHVGjb9tp+CJpQ==","game 3","2022-07-01","22.5","uk","",19,"2022-07-01","2022-10-01","3"
"eLWkkjmSeHVGjb9tp+CJpQ==","game 3","2022-08-01","61.95","uk","",19,"2022-07-01","2022-10-01","3"
"eLWkkjmSeHVGjb9tp+CJpQ==","game 3","2022-09-01","31.29","uk","",19,"2022-07-01","2022-10-01","3"
"eoqO46DzxSrKA2rredUNyQ==","game 3","2022-07-01","60.72","uk","",24,"2022-06-01","2022-11-01","5"
"eoqO46DzxSrKA2rredUNyQ==","game 3","2022-06-01","13.5","uk","",24,"2022-06-01","2022-11-01","5"
"eoqO46DzxSrKA2rredUNyQ==","game 3","2022-10-01","189.12","uk","",24,"2022-06-01","2022-11-01","5"
"eoqO46DzxSrKA2rredUNyQ==","game 3","2022-09-01","13.89","uk","",24,"2022-06-01","2022-11-01","5"
"eoqO46DzxSrKA2rredUNyQ==","game 3","2022-08-01","43.71","uk","",24,"2022-06-01","2022-11-01","5"
"EPRgsEIjWdzmRbzsHZ48zg==","game 3","2022-12-01","30.54","uk","",25,"2022-09-01","","-8"
"EPRgsEIjWdzmRbzsHZ48zg==","game 3","2022-10-01","130.77","uk","",25,"2022-09-01","","-8"
"EPRgsEIjWdzmRbzsHZ48zg==","game 3","2022-11-01","43.11","uk","",25,"2022-09-01","","-8"
"EPRgsEIjWdzmRbzsHZ48zg==","game 3","2022-09-01","62.16","uk","",25,"2022-09-01","","-8"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-12-01","24.21","uk","",21,"2022-05-01","","-4"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-09-01","57.27","uk","",21,"2022-05-01","","-4"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-11-01","74.37","uk","",21,"2022-05-01","","-4"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-08-01","65.52","uk","",21,"2022-05-01","","-4"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-06-01","103.71","uk","",21,"2022-05-01","","-4"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-07-01","39.87","uk","",21,"2022-05-01","","-4"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-05-01","47.22","uk","",21,"2022-05-01","","-4"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-10-01","136.86","ru",1,20,"2022-07-01","","-6"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-08-01","37.23","ru",1,20,"2022-07-01","","-6"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-09-01","79.08","ru",1,20,"2022-07-01","","-6"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-07-01","33.24","ru",1,20,"2022-07-01","","-6"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-11-01","58.95","ru",1,20,"2022-07-01","","-6"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-12-01","47.13","ru",1,20,"2022-07-01","","-6"
"F7cC4XEymgoRKeijWu63+w==","game 3","2022-12-01","24.33","uk","",16,"2022-12-01","","-11"
"f9cWBjiN4c8lXAkBhdqK6Q==","game 3","2022-10-01","111.36","uk","",21,"2022-09-01","2022-12-01","3"
"f9cWBjiN4c8lXAkBhdqK6Q==","game 3","2022-11-01","54.81","uk","",21,"2022-09-01","2022-12-01","3"
"f9cWBjiN4c8lXAkBhdqK6Q==","game 3","2022-09-01","23.13","uk","",21,"2022-09-01","2022-12-01","3"
"F9Jtg6+0qPUKWDgBJxG8cA==","game 3","2022-04-01","48.45","ru","",18,"2022-04-01","2022-12-01","8"
"F9Jtg6+0qPUKWDgBJxG8cA==","game 3","2022-06-01","89.07","ru","",18,"2022-04-01","2022-12-01","8"
"F9Jtg6+0qPUKWDgBJxG8cA==","game 3","2022-07-01","31.59","ru","",18,"2022-04-01","2022-12-01","8"
"F9Jtg6+0qPUKWDgBJxG8cA==","game 3","2022-11-01","22.14","ru","",18,"2022-04-01","2022-12-01","8"
"F9Jtg6+0qPUKWDgBJxG8cA==","game 3","2022-08-01","30.39","ru","",18,"2022-04-01","2022-12-01","8"
"FbbhrtuL39vfmatF2ObVfA==","game 3","2022-12-01","14.67","uk","",16,"2022-09-01","","-8"
"FbbhrtuL39vfmatF2ObVfA==","game 3","2022-11-01","112.86","uk","",16,"2022-09-01","","-8"
"FbbhrtuL39vfmatF2ObVfA==","game 3","2022-10-01","114.09","uk","",16,"2022-09-01","","-8"
"FbbhrtuL39vfmatF2ObVfA==","game 3","2022-09-01","42.60","uk","",16,"2022-09-01","","-8"
"fCdEizmUtnjNYQLbx81H8g==","game 3","2022-04-01","18.12","ru","",16,"2022-04-01","2022-05-01","1"
"fDgyPW0yy0+9ietMvl0vmA==","game 3","2022-08-01","65.34","ru","",18,"2022-06-01","2022-12-01","6"
"fDgyPW0yy0+9ietMvl0vmA==","game 3","2022-06-01","19.98","ru","",18,"2022-06-01","2022-12-01","6"
"fDgyPW0yy0+9ietMvl0vmA==","game 3","2022-07-01","32.94","ru","",18,"2022-06-01","2022-12-01","6"
"fDgyPW0yy0+9ietMvl0vmA==","game 3","2022-11-01","34.71","ru","",18,"2022-06-01","2022-12-01","6"
"FfphIhReAA2romBynjqxqw==","game 3","2022-09-01","70.80","uk","",19,"2022-09-01","2022-10-01","1"
"fFqrZjaytcDUnW57W7PRJA==","game 3","2022-12-01","76.14","uk","",22,"2022-12-01","","-11"
"FgwYf9VO+gnaxZ7EXY0CkQ==","game 3","2022-11-01","13.29","uk","",39,"2022-09-01","2022-12-01","3"
"FgwYf9VO+gnaxZ7EXY0CkQ==","game 3","2022-09-01","14.88","uk","",39,"2022-09-01","2022-12-01","3"
"fH7uxifYBCx0TULRrcqajg==","game 3","2022-11-01","15.51","uk","",23,"2022-11-01","","-10"
"fH7uxifYBCx0TULRrcqajg==","game 3","2022-12-01","18.36","uk","",23,"2022-11-01","","-10"
"FLqAK4qKiMkvlLBgGwbBnQ==","game 3","2022-09-01","44.70","ru","",31,"2022-05-01","2022-11-01","6"
"FLqAK4qKiMkvlLBgGwbBnQ==","game 3","2022-05-01","24.36","ru","",31,"2022-05-01","2022-11-01","6"
"FLqAK4qKiMkvlLBgGwbBnQ==","game 3","2022-08-01","53.28","ru","",31,"2022-05-01","2022-11-01","6"
"FLqAK4qKiMkvlLBgGwbBnQ==","game 3","2022-10-01","16.05","ru","",31,"2022-05-01","2022-11-01","6"
"FnaqKQlPHm2pH1+S+K+Gfg==","game 3","2022-11-01","37.20","uk","",19,"2022-10-01","","-9"
"FnaqKQlPHm2pH1+S+K+Gfg==","game 3","2022-10-01","15.48","uk","",19,"2022-10-01","","-9"
"FnaqKQlPHm2pH1+S+K+Gfg==","game 3","2022-12-01","23.85","uk","",19,"2022-10-01","","-9"
"fNc4x9raJu2OBcbtEloM7A==","game 3","2022-08-01","15.84","ru","",35,"2022-08-01","2022-09-01","1"
"fq8oNQ55zdVqL3GK0IjuYg==","game 3","2022-10-01","31.74","uk","",25,"2022-10-01","2022-11-01","1"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-09-01","29.34","uk","",21,"2022-04-01","","-3"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-04-01","26.28","uk","",21,"2022-04-01","","-3"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-05-01","20.73","uk","",21,"2022-04-01","","-3"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-12-01","26.16","uk","",21,"2022-04-01","","-3"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-07-01","36.66","uk","",21,"2022-04-01","","-3"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-10-01","33.69","uk","",21,"2022-04-01","","-3"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-11-01","25.47","uk","",21,"2022-04-01","","-3"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-09-01","96.66","uk","",16,"2022-07-01","","-6"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-12-01","14.97","uk","",16,"2022-07-01","","-6"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-11-01","85.32","uk","",16,"2022-07-01","","-6"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-08-01","57.60","uk","",16,"2022-07-01","","-6"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-10-01","86.01","uk","",16,"2022-07-01","","-6"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-07-01","57.39","uk","",16,"2022-07-01","","-6"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-09-01","52.32","uk","",19,"2022-07-01","","-6"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-12-01","131.10","uk","",19,"2022-07-01","","-6"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-11-01","96.30","uk","",19,"2022-07-01","","-6"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-07-01","72.57","uk","",19,"2022-07-01","","-6"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-10-01","67.17","uk","",19,"2022-07-01","","-6"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-08-01","133.05","uk","",19,"2022-07-01","","-6"
"Fx9+2aYPOHAS3fdXpLQ9Pg==","game 3","2022-05-01","31.56","ru","",35,"2022-03-01","2022-06-01","3"
"Fx9+2aYPOHAS3fdXpLQ9Pg==","game 3","2022-03-01","12.54","ru","",35,"2022-03-01","2022-06-01","3"
"fXlo39/YD2z9SEVShTXp6w==","game 3","2022-05-01","17.34","uk","",34,"2022-05-01","2022-06-01","1"
"G073LR6lQoatStpZMzNVOQ==","game 3","2022-10-01","16.65","uk","",25,"2022-09-01","","-8"
"G073LR6lQoatStpZMzNVOQ==","game 3","2022-12-01","89.70","uk","",25,"2022-09-01","","-8"
"G073LR6lQoatStpZMzNVOQ==","game 3","2022-11-01","94.32","uk","",25,"2022-09-01","","-8"
"G073LR6lQoatStpZMzNVOQ==","game 3","2022-09-01","35.10","uk","",25,"2022-09-01","","-8"
"G9053rs6jbKItKUhrUdLew==","game 3","2022-12-01","17.22","uk","",27,"2022-07-01","","-6"
"G9053rs6jbKItKUhrUdLew==","game 3","2022-07-01","47.01","uk","",27,"2022-07-01","","-6"
"G9053rs6jbKItKUhrUdLew==","game 3","2022-09-01","64.95","uk","",27,"2022-07-01","","-6"
"G9053rs6jbKItKUhrUdLew==","game 3","2022-08-01","41.94","uk","",27,"2022-07-01","","-6"
"G9053rs6jbKItKUhrUdLew==","game 3","2022-11-01","103.92","uk","",27,"2022-07-01","","-6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-06-01","36.06","uk","",14,"2022-04-01","2022-11-01","7"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-05-01","48.30","uk","",14,"2022-04-01","2022-11-01","7"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-10-01","26.22","uk","",14,"2022-04-01","2022-11-01","7"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-04-01","87.36","uk","",14,"2022-04-01","2022-11-01","7"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-09-01","60.06","uk","",14,"2022-04-01","2022-11-01","7"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-07-01","75.36","uk","",14,"2022-04-01","2022-11-01","7"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-07-01","107.07","uk","",23,"2022-06-01","2022-12-01","6"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-08-01","30.18","uk","",23,"2022-06-01","2022-12-01","6"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-11-01","21.54","uk","",23,"2022-06-01","2022-12-01","6"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-06-01","51.24","uk","",23,"2022-06-01","2022-12-01","6"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-10-01","37.17","uk","",23,"2022-06-01","2022-12-01","6"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-09-01","22.92","uk","",23,"2022-06-01","2022-12-01","6"
"GeLWEsTiQ25xFxDGxLyEJg==","game 3","2022-12-01","16.5","uk","",26,"2022-12-01","","-11"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-11-01","119.55","ru","",16,"2022-11-01","","-10"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-12-01","160.38","ru","",16,"2022-11-01","","-10"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-08-01","77.82","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-07-01","45.96","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-06-01","82.80","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-04-01","128.40","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-11-01","76.14","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-03-01","17.13","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-05-01","67.29","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01","152.43","uk","",16,"2022-03-01","","-2"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-12-01","48.75","uk","",16,"2022-03-01","","-2"
"GjL6ipu28pHPFxZJPuplNQ==","game 3","2022-08-01","16.44","uk","",28,"2022-08-01","2022-09-01","1"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-11-01","53.49","ru","",18,"2022-05-01","2022-12-01","7"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-05-01","64.65","ru","",18,"2022-05-01","2022-12-01","7"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-08-01","76.23","ru","",18,"2022-05-01","2022-12-01","7"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-07-01","114.75","ru","",18,"2022-05-01","2022-12-01","7"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-10-01","139.68","ru","",18,"2022-05-01","2022-12-01","7"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-09-01","18.27","ru","",18,"2022-05-01","2022-12-01","7"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-11-01","21.66","uk",1,25,"2022-09-01","","-8"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-12-01","54.00","uk",1,25,"2022-09-01","","-8"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-10-01","23.1","uk",1,25,"2022-09-01","","-8"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-09-01","18.12","uk",1,25,"2022-09-01","","-8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-08-01","17.4","ru","",21,"2022-04-01","2022-12-01","8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-05-01","22.17","ru","",21,"2022-04-01","2022-12-01","8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-10-01","38.22","ru","",21,"2022-04-01","2022-12-01","8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-07-01","85.17","ru","",21,"2022-04-01","2022-12-01","8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-11-01","29.34","ru","",21,"2022-04-01","2022-12-01","8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-09-01","53.52","ru","",21,"2022-04-01","2022-12-01","8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-04-01","55.86","ru","",21,"2022-04-01","2022-12-01","8"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-06-01","41.52","ru","",21,"2022-04-01","2022-12-01","8"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-10-01","17.16","ru","",30,"2022-04-01","2022-11-01","7"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-06-01","14.49","ru","",30,"2022-04-01","2022-11-01","7"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-04-01","35.55","ru","",30,"2022-04-01","2022-11-01","7"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-05-01","41.88","ru","",30,"2022-04-01","2022-11-01","7"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-07-01","92.19","uk","",20,"2022-07-01","","-6"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-09-01","49.95","uk","",20,"2022-07-01","","-6"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-10-01","38.85","uk","",20,"2022-07-01","","-6"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-12-01","23.34","uk","",20,"2022-07-01","","-6"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-11-01","48.15","uk","",20,"2022-07-01","","-6"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-08-01","57.78","uk","",20,"2022-07-01","","-6"
"GUNmu9bjwltT1/vYgzDEDQ==","game 3","2022-06-01","13.56","uk",1,16,"2022-06-01","2022-07-01","1"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-12-01","34.14","ru","",14,"2022-08-01","","-7"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-09-01","49.50","ru","",14,"2022-08-01","","-7"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-11-01","29.22","ru","",14,"2022-08-01","","-7"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-10-01","14.91","ru","",14,"2022-08-01","","-7"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-08-01","19.8","ru","",14,"2022-08-01","","-7"
"H2Tik+BqoLgAQX4uSw/8vA==","game 3","2022-05-01","12.09","uk","",30,"2022-04-01","2022-10-01","6"
"H2Tik+BqoLgAQX4uSw/8vA==","game 3","2022-06-01","51.21","uk","",30,"2022-04-01","2022-10-01","6"
"H2Tik+BqoLgAQX4uSw/8vA==","game 3","2022-07-01","18.12","uk","",30,"2022-04-01","2022-10-01","6"
"H2Tik+BqoLgAQX4uSw/8vA==","game 3","2022-09-01","26.73","uk","",30,"2022-04-01","2022-10-01","6"
"H2Tik+BqoLgAQX4uSw/8vA==","game 3","2022-04-01","14.34","uk","",30,"2022-04-01","2022-10-01","6"
"H44DjZG42orzuBXLai7JkA==","game 3","2022-03-01","13.32","ru","",29,"2022-03-01","2022-04-01","1"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-09-01","20.91","ru",1,24,"2022-04-01","2022-12-01","8"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-08-01","36.27","ru",1,24,"2022-04-01","2022-12-01","8"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-05-01","15.6","ru",1,24,"2022-04-01","2022-12-01","8"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-10-01","19.02","ru",1,24,"2022-04-01","2022-12-01","8"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-06-01","32.07","ru",1,24,"2022-04-01","2022-12-01","8"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-11-01","20.97","ru",1,24,"2022-04-01","2022-12-01","8"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-07-01","55.89","ru",1,24,"2022-04-01","2022-12-01","8"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-04-01","42.24","ru",1,24,"2022-04-01","2022-12-01","8"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-10-01","55.11","ru","",18,"2022-07-01","","-6"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-07-01","117.78","ru","",18,"2022-07-01","","-6"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-08-01","32.13","ru","",18,"2022-07-01","","-6"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-11-01","62.55","ru","",18,"2022-07-01","","-6"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-12-01","82.41","ru","",18,"2022-07-01","","-6"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-09-01","79.56","ru","",18,"2022-07-01","","-6"
"HJccOn6v5KHqBa8wRu42oQ==","game 3","2022-09-01","28.14","uk","",20,"2022-03-01","2022-10-01","7"
"HJccOn6v5KHqBa8wRu42oQ==","game 3","2022-07-01","25.2","uk","",20,"2022-03-01","2022-10-01","7"
"HJccOn6v5KHqBa8wRu42oQ==","game 3","2022-05-01","18.84","uk","",20,"2022-03-01","2022-10-01","7"
"HJccOn6v5KHqBa8wRu42oQ==","game 3","2022-03-01","27.6","uk","",20,"2022-03-01","2022-10-01","7"
"hJC/g1L2PFnPlGoqsvD2/g==","game 3","2022-11-01","36.93","ru","",26,"2022-10-01","2022-12-01","2"
"hJC/g1L2PFnPlGoqsvD2/g==","game 3","2022-10-01","28.95","ru","",26,"2022-10-01","2022-12-01","2"
"HjI8n/FVfaGZ4bIEwrZPGw==","game 3","2022-06-01","31.80","ru","",29,"2022-06-01","2022-07-01","1"
"hkNuy6dTFIFcsQQfT5YkwQ==","game 3","2022-04-01","20.25","uk","",21,"2022-04-01","2022-05-01","1"
"HQB3hZuYcu0z8jVIl5bbug==","game 3","2022-12-01","22.26","uk","",17,"2022-10-01","","-9"
"HQB3hZuYcu0z8jVIl5bbug==","game 3","2022-10-01","61.80","uk","",17,"2022-10-01","","-9"
"HQB3hZuYcu0z8jVIl5bbug==","game 3","2022-11-01","12.81","uk","",17,"2022-10-01","","-9"
"HRBsRwGu5mkTvZBTNpA0tQ==","game 3","2022-04-01","59.64","ru","",17,"2022-04-01","2022-06-01","2"
"HRBsRwGu5mkTvZBTNpA0tQ==","game 3","2022-05-01","20.85","ru","",17,"2022-04-01","2022-06-01","2"
"hRkRI5YBVIH6bbqIDTbung==","game 3","2022-05-01","16.44","uk","",19,"2022-04-01","2022-06-01","2"
"hRkRI5YBVIH6bbqIDTbung==","game 3","2022-04-01","67.26","uk","",19,"2022-04-01","2022-06-01","2"
"hvvcK5gx+FdZE6DZA3df+Q==","game 3","2022-07-01","13.92","uk","",29,"2022-07-01","2022-08-01","1"
"HWpnvfSvYzUsQCcCKhetIg==","game 3","2022-07-01","28.23","uk","",19,"2022-07-01","","-6"
"HWpnvfSvYzUsQCcCKhetIg==","game 3","2022-12-01","91.77","uk","",19,"2022-07-01","","-6"
"HWpnvfSvYzUsQCcCKhetIg==","game 3","2022-08-01","102.48","uk","",19,"2022-07-01","","-6"
"HWpnvfSvYzUsQCcCKhetIg==","game 3","2022-11-01","73.20","uk","",19,"2022-07-01","","-6"
"HWpnvfSvYzUsQCcCKhetIg==","game 3","2022-10-01","67.02","uk","",19,"2022-07-01","","-6"
"HWpnvfSvYzUsQCcCKhetIg==","game 3","2022-09-01","36.90","uk","",19,"2022-07-01","","-6"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-07-01","41.67","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-12-01","17.52","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-08-01","71.64","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-05-01","122.94","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-10-01","38.40","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-06-01","66.96","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-03-01","66.18","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-09-01","42.72","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-11-01","62.07","uk","",15,"2022-03-01","","-2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-04-01","82.53","uk","",15,"2022-03-01","","-2"
"hZgZSp9Xf7/Bsye+tOipCA==","game 3","2022-12-01","62.82","ru","",19,"2022-12-01","","-11"
"HZqx1XVZ1mb7lM9T61x+DA==","game 3","2022-04-01","14.61","ru","",43,"2022-04-01","2022-12-01","8"
"HZqx1XVZ1mb7lM9T61x+DA==","game 3","2022-08-01","13.47","ru","",43,"2022-04-01","2022-12-01","8"
"HZqx1XVZ1mb7lM9T61x+DA==","game 3","2022-11-01","13.86","ru","",43,"2022-04-01","2022-12-01","8"
"i0Pv5hwwYBxiPeCQ/AmnxQ==","game 3","2022-12-01","62.61","ru","",17,"2022-12-01","","-11"
