"user_id","payment_month","engagement_month","churn_month","revenue","new_user_revenue","expansion_revenue","contraction_revenue","churn_revenue","revenue_changes","revenue_change_factors","game_name","language","has_older_device_model","age","lifetime_in_month"
"jKSOgyMP0Yzld1pVpvyYrg==","2022-05-01","2022-05-01","2022-12-01","15.06","15.06","","","","15.06","new user revenue","game 3","uk","",36,7
"jKSOgyMP0Yzld1pVpvyYrg==","2022-08-01","2022-05-01","2022-12-01","26.31","","11.25","","","11.25","expansion revenue","game 3","uk","",36,7
"jKSOgyMP0Yzld1pVpvyYrg==","2022-11-01","2022-05-01","2022-12-01","12.6","","","-13.71","","-13.71","contraction revenue","game 3","uk","",36,7
"jKSOgyMP0Yzld1pVpvyYrg==","2022-12-01","2022-05-01","2022-12-01","0","","","","-12.6","-12.6","churn revenue","game 3","uk","",36,7
"jM8s8LsWXTBSKnIgg7UVjQ==","2022-12-01","2022-12-01","","12.6","12.6","","","","12.6","new user revenue","game 3","uk","",30,1
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-03-01","2022-03-01","2022-12-01","122.64","122.64","","","","122.64","new user revenue","game 3","uk","",25,9
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-04-01","2022-03-01","2022-12-01","56.16","","","-66.48","","-66.48","contraction revenue","game 3","uk","",25,9
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-05-01","2022-03-01","2022-12-01","18.06","","","-38.10","","-38.10","contraction revenue","game 3","uk","",25,9
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-06-01","2022-03-01","2022-12-01","63.39","","45.33","","","45.33","expansion revenue","game 3","uk","",25,9
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-08-01","2022-03-01","2022-12-01","56.10","","","-7.29","","-7.29","contraction revenue","game 3","uk","",25,9
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-10-01","2022-03-01","2022-12-01","46.89","","","-9.21","","-9.21","contraction revenue","game 3","uk","",25,9
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-11-01","2022-03-01","2022-12-01","59.04","","12.15","","","12.15","expansion revenue","game 3","uk","",25,9
"Jp0hnV9XOJGVV5jpFhlqgQ==","2022-12-01","2022-03-01","2022-12-01","0","","","","-59.04","-59.04","churn revenue","game 3","uk","",25,9
"jQW6YmVUlZdePPY7F9NgMg==","2022-09-01","2022-09-01","2022-12-01","12.12","12.12","","","","12.12","new user revenue","game 3","uk","",30,3
"jQW6YmVUlZdePPY7F9NgMg==","2022-10-01","2022-09-01","2022-12-01","40.92","","28.80","","","28.80","expansion revenue","game 3","uk","",30,3
"jQW6YmVUlZdePPY7F9NgMg==","2022-11-01","2022-09-01","2022-12-01","58.32","","17.40","","","17.40","expansion revenue","game 3","uk","",30,3
"jQW6YmVUlZdePPY7F9NgMg==","2022-12-01","2022-09-01","2022-12-01","0","","","","-58.32","-58.32","churn revenue","game 3","uk","",30,3
"juwM8fLyplCQTgKTP8dJgQ==","2022-07-01","2022-07-01","2022-12-01","15.45","15.45","","","","15.45","new user revenue","game 3","ru","",34,5
"juwM8fLyplCQTgKTP8dJgQ==","2022-08-01","2022-07-01","2022-12-01","13.65","","","-1.80","","-1.80","contraction revenue","game 3","ru","",34,5
"juwM8fLyplCQTgKTP8dJgQ==","2022-09-01","2022-07-01","2022-12-01","49.89","","36.24","","","36.24","expansion revenue","game 3","ru","",34,5
"juwM8fLyplCQTgKTP8dJgQ==","2022-10-01","2022-07-01","2022-12-01","55.50","","5.61","","","5.61","expansion revenue","game 3","ru","",34,5
"juwM8fLyplCQTgKTP8dJgQ==","2022-11-01","2022-07-01","2022-12-01","16.44","","","-39.06","","-39.06","contraction revenue","game 3","ru","",34,5
"juwM8fLyplCQTgKTP8dJgQ==","2022-12-01","2022-07-01","2022-12-01","0","","","","-16.44","-16.44","churn revenue","game 3","ru","",34,5
"jVhb69DTRT5TSWYEiUrlbg==","2022-03-01","2022-03-01","","17.46","17.46","","","","17.46","new user revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-04-01","2022-03-01","","58.44","","40.98","","","40.98","expansion revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-05-01","2022-03-01","","54.27","","","-4.17","","-4.17","contraction revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-06-01","2022-03-01","","66.45","","12.18","","","12.18","expansion revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-07-01","2022-03-01","","36.21","","","-30.24","","-30.24","contraction revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-08-01","2022-03-01","","24.09","","","-12.12","","-12.12","contraction revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-09-01","2022-03-01","","42.39","","18.30","","","18.30","expansion revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-10-01","2022-03-01","","78.48","","36.09","","","36.09","expansion revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-11-01","2022-03-01","","25.38","","","-53.10","","-53.10","contraction revenue","game 3","uk","",20,10
"jVhb69DTRT5TSWYEiUrlbg==","2022-12-01","2022-03-01","","39.99","","14.61","","","14.61","expansion revenue","game 3","uk","",20,10
"JZddlB04roDQYT2zrRPBcA==","2022-08-01","2022-08-01","2022-09-01","12.45","12.45","","","","12.45","new user revenue","game 3","uk","",44,1
"JZddlB04roDQYT2zrRPBcA==","2022-09-01","2022-08-01","2022-09-01","0","","","","-12.45","-12.45","churn revenue","game 3","uk","",44,1
"K5c4Zypq0/6iQYmv/Dqm5A==","2022-10-01","2022-10-01","2022-12-01","24.96","24.96","","","","24.96","new user revenue","game 3","uk","",21,2
"K5c4Zypq0/6iQYmv/Dqm5A==","2022-11-01","2022-10-01","2022-12-01","18.12","","","-6.84","","-6.84","contraction revenue","game 3","uk","",21,2
"K5c4Zypq0/6iQYmv/Dqm5A==","2022-12-01","2022-10-01","2022-12-01","0","","","","-18.12","-18.12","churn revenue","game 3","uk","",21,2
"K/6KHxREKTlFZXRfBNVNuQ==","2022-04-01","2022-04-01","2022-11-01","41.46","41.46","","","","41.46","new user revenue","game 3","ru","",19,7
"K/6KHxREKTlFZXRfBNVNuQ==","2022-05-01","2022-04-01","2022-11-01","13.26","","","-28.20","","-28.20","contraction revenue","game 3","ru","",19,7
"K/6KHxREKTlFZXRfBNVNuQ==","2022-06-01","2022-04-01","2022-11-01","14.64","","1.38","","","1.38","expansion revenue","game 3","ru","",19,7
"K/6KHxREKTlFZXRfBNVNuQ==","2022-07-01","2022-04-01","2022-11-01","38.07","","23.43","","","23.43","expansion revenue","game 3","ru","",19,7
"K/6KHxREKTlFZXRfBNVNuQ==","2022-09-01","2022-04-01","2022-11-01","31.53","","","-6.54","","-6.54","contraction revenue","game 3","ru","",19,7
"K/6KHxREKTlFZXRfBNVNuQ==","2022-10-01","2022-04-01","2022-11-01","16.83","","","-14.70","","-14.70","contraction revenue","game 3","ru","",19,7
"K/6KHxREKTlFZXRfBNVNuQ==","2022-11-01","2022-04-01","2022-11-01","0","","","","-16.83","-16.83","churn revenue","game 3","ru","",19,7
"kAGCRMpNBghYDdEZ7r3Ptg==","2022-08-01","2022-08-01","2022-09-01","12.93","12.93","","","","12.93","new user revenue","game 2","en","",31,1
"kAGCRMpNBghYDdEZ7r3Ptg==","2022-09-01","2022-08-01","2022-09-01","0","","","","-12.93","-12.93","churn revenue","game 2","en","",31,1
"KFO5m0KyIyGE1D5YZHC8Wg==","2022-10-01","2022-10-01","2022-11-01","25.71","25.71","","","","25.71","new user revenue","game 1","uk",1,21,1
"KFO5m0KyIyGE1D5YZHC8Wg==","2022-11-01","2022-10-01","2022-11-01","0","","","","-25.71","-25.71","churn revenue","game 1","uk",1,21,1
"kGxMA4SONgR8wL4JeeX8PQ==","2022-12-01","2022-12-01","","32.37","32.37","","","","32.37","new user revenue","game 3","uk","",23,1
"k+mv8oxK5y+607GU9LGO+A==","2022-10-01","2022-10-01","2022-12-01","49.65","49.65","","","","49.65","new user revenue","game 3","uk","",17,2
"k+mv8oxK5y+607GU9LGO+A==","2022-11-01","2022-10-01","2022-12-01","32.76","","","-16.89","","-16.89","contraction revenue","game 3","uk","",17,2
"k+mv8oxK5y+607GU9LGO+A==","2022-12-01","2022-10-01","2022-12-01","0","","","","-32.76","-32.76","churn revenue","game 3","uk","",17,2
"Krr8Kwf65LaX8LctHRsFWg==","2022-10-01","2022-10-01","","72.36","72.36","","","","72.36","new user revenue","game 3","ru","",16,3
"Krr8Kwf65LaX8LctHRsFWg==","2022-11-01","2022-10-01","","65.40","","","-6.96","","-6.96","contraction revenue","game 3","ru","",16,3
"Krr8Kwf65LaX8LctHRsFWg==","2022-12-01","2022-10-01","","47.88","","","-17.52","","-17.52","contraction revenue","game 3","ru","",16,3
"l3sFUsG2qpcnrEzwRnjvtQ==","2022-03-01","2022-03-01","2022-05-01","38.10","38.10","","","","38.10","new user revenue","game 3","ru","",15,2
"l3sFUsG2qpcnrEzwRnjvtQ==","2022-04-01","2022-03-01","2022-05-01","59.73","","21.63","","","21.63","expansion revenue","game 3","ru","",15,2
"l3sFUsG2qpcnrEzwRnjvtQ==","2022-05-01","2022-03-01","2022-05-01","0","","","","-59.73","-59.73","churn revenue","game 3","ru","",15,2
"L3waZ4UDUTOCMfVcL29lGQ==","2022-12-01","2022-12-01","","45.06","45.06","","","","45.06","new user revenue","game 3","en","",29,1
"L8+KU8u6xftnkFVO501X7w==","2022-07-01","2022-07-01","2022-09-01","14.04","14.04","","","","14.04","new user revenue","game 3","uk","",30,2
"L8+KU8u6xftnkFVO501X7w==","2022-08-01","2022-07-01","2022-09-01","14.55","","0.51","","","0.51","expansion revenue","game 3","uk","",30,2
"L8+KU8u6xftnkFVO501X7w==","2022-09-01","2022-07-01","2022-09-01","0","","","","-14.55","-14.55","churn revenue","game 3","uk","",30,2
"lCD23Awt3KotauWenCRr5w==","2022-04-01","2022-04-01","2022-08-01","47.94","47.94","","","","47.94","new user revenue","game 3","uk","",20,4
"lCD23Awt3KotauWenCRr5w==","2022-05-01","2022-04-01","2022-08-01","90.75","","42.81","","","42.81","expansion revenue","game 3","uk","",20,4
"lCD23Awt3KotauWenCRr5w==","2022-07-01","2022-04-01","2022-08-01","22.98","","","-67.77","","-67.77","contraction revenue","game 3","uk","",20,4
"lCD23Awt3KotauWenCRr5w==","2022-08-01","2022-04-01","2022-08-01","0","","","","-22.98","-22.98","churn revenue","game 3","uk","",20,4
"lGI5+OCzV6nnDMpyZWtZAg==","2022-05-01","2022-05-01","2022-06-01","17.25","17.25","","","","17.25","new user revenue","game 3","ru","",18,1
"lGI5+OCzV6nnDMpyZWtZAg==","2022-06-01","2022-05-01","2022-06-01","0","","","","-17.25","-17.25","churn revenue","game 3","ru","",18,1
"lHTzlMgVj6HJZc31yCCDng==","2022-10-01","2022-10-01","2022-12-01","46.29","46.29","","","","46.29","new user revenue","game 3","uk","",19,2
"lHTzlMgVj6HJZc31yCCDng==","2022-11-01","2022-10-01","2022-12-01","14.73","","","-31.56","","-31.56","contraction revenue","game 3","uk","",19,2
"lHTzlMgVj6HJZc31yCCDng==","2022-12-01","2022-10-01","2022-12-01","0","","","","-14.73","-14.73","churn revenue","game 3","uk","",19,2
"lJW2nxFOiXDfsmSrwGsFQw==","2022-08-01","2022-08-01","","69.18","69.18","","","","69.18","new user revenue","game 3","uk","",20,5
"lJW2nxFOiXDfsmSrwGsFQw==","2022-09-01","2022-08-01","","66.33","","","-2.85","","-2.85","contraction revenue","game 3","uk","",20,5
"lJW2nxFOiXDfsmSrwGsFQw==","2022-10-01","2022-08-01","","23.79","","","-42.54","","-42.54","contraction revenue","game 3","uk","",20,5
"lJW2nxFOiXDfsmSrwGsFQw==","2022-12-01","2022-08-01","","31.38","","7.59","","","7.59","expansion revenue","game 3","uk","",20,5
"LO9NuZYI6zP2HXEBAS4wpw==","2022-09-01","2022-09-01","","15.78","15.78","","","","15.78","new user revenue","game 3","uk","",23,4
"LO9NuZYI6zP2HXEBAS4wpw==","2022-10-01","2022-09-01","","29.31","","13.53","","","13.53","expansion revenue","game 3","uk","",23,4
"LO9NuZYI6zP2HXEBAS4wpw==","2022-11-01","2022-09-01","","50.76","","21.45","","","21.45","expansion revenue","game 3","uk","",23,4
"LO9NuZYI6zP2HXEBAS4wpw==","2022-12-01","2022-09-01","","45.60","","","-5.16","","-5.16","contraction revenue","game 3","uk","",23,4
"lP6BWSFF4OZeWp0jrAHY9g==","2022-05-01","2022-05-01","","13.2","13.2","","","","13.2","new user revenue","game 3","uk","",29,8
"lP6BWSFF4OZeWp0jrAHY9g==","2022-11-01","2022-05-01","","29.16","","15.96","","","15.96","expansion revenue","game 3","uk","",29,8
"lP6BWSFF4OZeWp0jrAHY9g==","2022-12-01","2022-05-01","","36.6","","7.44","","","7.44","expansion revenue","game 3","uk","",29,8
"LuDHi0aoGmgpUtTGreh0fQ==","2022-12-01","2022-12-01","","12.09","12.09","","","","12.09","new user revenue","game 3","uk",1,22,1
"Lug+Yg90jslWgHEN6dc+Ng==","2022-04-01","2022-04-01","","82.23","82.23","","","","82.23","new user revenue","game 3","uk","",21,9
"Lug+Yg90jslWgHEN6dc+Ng==","2022-06-01","2022-04-01","","18.66","","","-63.57","","-63.57","contraction revenue","game 3","uk","",21,9
"Lug+Yg90jslWgHEN6dc+Ng==","2022-07-01","2022-04-01","","93.36","","74.70","","","74.70","expansion revenue","game 3","uk","",21,9
"Lug+Yg90jslWgHEN6dc+Ng==","2022-08-01","2022-04-01","","58.50","","","-34.86","","-34.86","contraction revenue","game 3","uk","",21,9
"Lug+Yg90jslWgHEN6dc+Ng==","2022-11-01","2022-04-01","","13.08","","","-45.42","","-45.42","contraction revenue","game 3","uk","",21,9
"Lug+Yg90jslWgHEN6dc+Ng==","2022-12-01","2022-04-01","","33.09","","20.01","","","20.01","expansion revenue","game 3","uk","",21,9
"L+wA3BIaEKSpxf2uqmtJxQ==","2022-11-01","2022-11-01","","68.43","68.43","","","","68.43","new user revenue","game 3","uk",1,25,2
"L+wA3BIaEKSpxf2uqmtJxQ==","2022-12-01","2022-11-01","","37.14","","","-31.29","","-31.29","contraction revenue","game 3","uk",1,25,2
"LWAxWBdiFs/25YxI4ZGthA==","2022-05-01","2022-05-01","2022-07-01","86.46","86.46","","","","86.46","new user revenue","game 3","ru",1,17,2
"LWAxWBdiFs/25YxI4ZGthA==","2022-06-01","2022-05-01","2022-07-01","18.54","","","-67.92","","-67.92","contraction revenue","game 3","ru",1,17,2
"LWAxWBdiFs/25YxI4ZGthA==","2022-07-01","2022-05-01","2022-07-01","0","","","","-18.54","-18.54","churn revenue","game 3","ru",1,17,2
"lx3SsUV7NOrv93tCexVp5A==","2022-07-01","2022-07-01","","36.21","36.21","","","","36.21","new user revenue","game 3","uk","",16,6
"lx3SsUV7NOrv93tCexVp5A==","2022-08-01","2022-07-01","","17.22","","","-18.99","","-18.99","contraction revenue","game 3","uk","",16,6
"lx3SsUV7NOrv93tCexVp5A==","2022-09-01","2022-07-01","","23.85","","6.63","","","6.63","expansion revenue","game 3","uk","",16,6
"lx3SsUV7NOrv93tCexVp5A==","2022-10-01","2022-07-01","","29.85","","6.00","","","6.00","expansion revenue","game 3","uk","",16,6
"lx3SsUV7NOrv93tCexVp5A==","2022-12-01","2022-07-01","","16.2","","","-13.65","","-13.65","contraction revenue","game 3","uk","",16,6
"m7Hk77dySHBbxrKgro1Hjg==","2022-07-01","2022-07-01","2022-12-01","22.77","22.77","","","","22.77","new user revenue","game 3","uk","",30,5
"m7Hk77dySHBbxrKgro1Hjg==","2022-08-01","2022-07-01","2022-12-01","18.84","","","-3.93","","-3.93","contraction revenue","game 3","uk","",30,5
"m7Hk77dySHBbxrKgro1Hjg==","2022-11-01","2022-07-01","2022-12-01","13.89","","","-4.95","","-4.95","contraction revenue","game 3","uk","",30,5
"m7Hk77dySHBbxrKgro1Hjg==","2022-12-01","2022-07-01","2022-12-01","0","","","","-13.89","-13.89","churn revenue","game 3","uk","",30,5
"MAkig8NeMsTs73r6K0uDpA==","2022-09-01","2022-09-01","","14.55","14.55","","","","14.55","new user revenue","game 3","uk","",20,4
"MAkig8NeMsTs73r6K0uDpA==","2022-10-01","2022-09-01","","48.27","","33.72","","","33.72","expansion revenue","game 3","uk","",20,4
"MAkig8NeMsTs73r6K0uDpA==","2022-11-01","2022-09-01","","45.72","","","-2.55","","-2.55","contraction revenue","game 3","uk","",20,4
"MAkig8NeMsTs73r6K0uDpA==","2022-12-01","2022-09-01","","18.0","","","-27.72","","-27.72","contraction revenue","game 3","uk","",20,4
"mcbWtEz8ADI9GXCi1lfaSA==","2022-08-01","2022-08-01","2022-09-01","16.05","16.05","","","","16.05","new user revenue","game 3","uk",1,17,1
"mcbWtEz8ADI9GXCi1lfaSA==","2022-09-01","2022-08-01","2022-09-01","0","","","","-16.05","-16.05","churn revenue","game 3","uk",1,17,1
"mEqQ5vHXzsdrqHAQT3zs+g==","2022-11-01","2022-11-01","","12.54","12.54","","","","12.54","new user revenue","game 3","uk",1,25,2
"mEqQ5vHXzsdrqHAQT3zs+g==","2022-12-01","2022-11-01","","14.88","","2.34","","","2.34","expansion revenue","game 3","uk",1,25,2
"mEtO8F+CRPGmaJ8SHa7BbA==","2022-08-01","2022-08-01","2022-12-01","26.70","26.70","","","","26.70","new user revenue","game 3","uk","",32,4
"mEtO8F+CRPGmaJ8SHa7BbA==","2022-09-01","2022-08-01","2022-12-01","27.12","","0.42","","","0.42","expansion revenue","game 3","uk","",32,4
"mEtO8F+CRPGmaJ8SHa7BbA==","2022-10-01","2022-08-01","2022-12-01","31.17","","4.05","","","4.05","expansion revenue","game 3","uk","",32,4
"mEtO8F+CRPGmaJ8SHa7BbA==","2022-11-01","2022-08-01","2022-12-01","22.14","","","-9.03","","-9.03","contraction revenue","game 3","uk","",32,4
"mEtO8F+CRPGmaJ8SHa7BbA==","2022-12-01","2022-08-01","2022-12-01","0","","","","-22.14","-22.14","churn revenue","game 3","uk","",32,4
"MJrNeNCAIVBe/OSRGhrelw==","2022-10-01","2022-10-01","2022-11-01","69.78","69.78","","","","69.78","new user revenue","game 3","uk",1,21,1
"MJrNeNCAIVBe/OSRGhrelw==","2022-11-01","2022-10-01","2022-11-01","0","","","","-69.78","-69.78","churn revenue","game 3","uk",1,21,1
"MjzYQ3OFStqCMS3HzrxA2g==","2022-09-01","2022-09-01","","15.33","15.33","","","","15.33","new user revenue","game 3","ru","",27,4
"MjzYQ3OFStqCMS3HzrxA2g==","2022-11-01","2022-09-01","","21.45","","6.12","","","6.12","expansion revenue","game 3","ru","",27,4
"MjzYQ3OFStqCMS3HzrxA2g==","2022-12-01","2022-09-01","","12.72","","","-8.73","","-8.73","contraction revenue","game 3","ru","",27,4
"mq7MyR1XHK5rM4mgtKjsgg==","2022-10-01","2022-10-01","2022-11-01","12.51","12.51","","","","12.51","new user revenue","game 3","uk","",40,1
"mq7MyR1XHK5rM4mgtKjsgg==","2022-11-01","2022-10-01","2022-11-01","0","","","","-12.51","-12.51","churn revenue","game 3","uk","",40,1
"MRcEXu/KG95hsIyJM/816A==","2022-05-01","2022-05-01","2022-12-01","37.98","37.98","","","","37.98","new user revenue","game 3","uk","",32,7
"MRcEXu/KG95hsIyJM/816A==","2022-06-01","2022-05-01","2022-12-01","23.4","","","-14.58","","-14.58","contraction revenue","game 3","uk","",32,7
"MRcEXu/KG95hsIyJM/816A==","2022-07-01","2022-05-01","2022-12-01","14.73","","","-8.67","","-8.67","contraction revenue","game 3","uk","",32,7
"MRcEXu/KG95hsIyJM/816A==","2022-08-01","2022-05-01","2022-12-01","26.13","","11.40","","","11.40","expansion revenue","game 3","uk","",32,7
"MRcEXu/KG95hsIyJM/816A==","2022-09-01","2022-05-01","2022-12-01","14.67","","","-11.46","","-11.46","contraction revenue","game 3","uk","",32,7
"MRcEXu/KG95hsIyJM/816A==","2022-10-01","2022-05-01","2022-12-01","32.10","","17.43","","","17.43","expansion revenue","game 3","uk","",32,7
"MRcEXu/KG95hsIyJM/816A==","2022-11-01","2022-05-01","2022-12-01","37.92","","5.82","","","5.82","expansion revenue","game 3","uk","",32,7
"MRcEXu/KG95hsIyJM/816A==","2022-12-01","2022-05-01","2022-12-01","0","","","","-37.92","-37.92","churn revenue","game 3","uk","",32,7
"mRT725ZK68AhE3Sk9xH5cw==","2022-10-01","2022-10-01","","43.68","43.68","","","","43.68","new user revenue","game 3","ru","",29,3
"mRT725ZK68AhE3Sk9xH5cw==","2022-11-01","2022-10-01","","17.28","","","-26.40","","-26.40","contraction revenue","game 3","ru","",29,3
"mRT725ZK68AhE3Sk9xH5cw==","2022-12-01","2022-10-01","","50.28","","33.00","","","33.00","expansion revenue","game 3","ru","",29,3
"MSxDpyVU8A+9Wgmnb8b1IQ==","2022-08-01","2022-08-01","","68.43","68.43","","","","68.43","new user revenue","game 3","uk","",14,5
"MSxDpyVU8A+9Wgmnb8b1IQ==","2022-09-01","2022-08-01","","27.54","","","-40.89","","-40.89","contraction revenue","game 3","uk","",14,5
"MSxDpyVU8A+9Wgmnb8b1IQ==","2022-10-01","2022-08-01","","68.58","","41.04","","","41.04","expansion revenue","game 3","uk","",14,5
"MSxDpyVU8A+9Wgmnb8b1IQ==","2022-11-01","2022-08-01","","28.08","","","-40.50","","-40.50","contraction revenue","game 3","uk","",14,5
"MSxDpyVU8A+9Wgmnb8b1IQ==","2022-12-01","2022-08-01","","32.22","","4.14","","","4.14","expansion revenue","game 3","uk","",14,5
"mTha7D/MRe45dQaUAEKV3g==","2022-08-01","2022-08-01","2022-09-01","14.73","14.73","","","","14.73","new user revenue","game 3","uk","",42,1
"mTha7D/MRe45dQaUAEKV3g==","2022-09-01","2022-08-01","2022-09-01","0","","","","-14.73","-14.73","churn revenue","game 3","uk","",42,1
"mXihLMwkG8RgO1jsFnJXnA==","2022-08-01","2022-08-01","2022-10-01","12.75","12.75","","","","12.75","new user revenue","game 3","uk","",32,2
"mXihLMwkG8RgO1jsFnJXnA==","2022-09-01","2022-08-01","2022-10-01","26.31","","13.56","","","13.56","expansion revenue","game 3","uk","",32,2
"mXihLMwkG8RgO1jsFnJXnA==","2022-10-01","2022-08-01","2022-10-01","0","","","","-26.31","-26.31","churn revenue","game 3","uk","",32,2
"mY631USB1Y3/I1dHNhoEyA==","2022-11-01","2022-11-01","","15.3","15.3","","","","15.3","new user revenue","game 3","uk","",22,2
"mY631USB1Y3/I1dHNhoEyA==","2022-12-01","2022-11-01","","36.36","","21.06","","","21.06","expansion revenue","game 3","uk","",22,2
"mzGpnrpyuOB+qfwTJ0XliQ==","2022-10-01","2022-10-01","","77.70","77.70","","","","77.70","new user revenue","game 3","ru","",16,3
"mzGpnrpyuOB+qfwTJ0XliQ==","2022-11-01","2022-10-01","","42.57","","","-35.13","","-35.13","contraction revenue","game 3","ru","",16,3
"mzGpnrpyuOB+qfwTJ0XliQ==","2022-12-01","2022-10-01","","25.74","","","-16.83","","-16.83","contraction revenue","game 3","ru","",16,3
"n8oSWohH4Vi8muIgqbRC+Q==","2022-12-01","2022-12-01","","26.7","26.7","","","","26.7","new user revenue","game 3","uk","",14,1
"NBaV27MmzBu99zAeNFSjUA==","2022-11-01","2022-11-01","","12.6","12.6","","","","12.6","new user revenue","game 3","uk","",26,2
"NBaV27MmzBu99zAeNFSjUA==","2022-12-01","2022-11-01","","13.38","","0.78","","","0.78","expansion revenue","game 3","uk","",26,2
"nfIwLLLuemHymdg1HYidrA==","2022-10-01","2022-10-01","","72.78","72.78","","","","72.78","new user revenue","game 3","uk","",19,3
"nfIwLLLuemHymdg1HYidrA==","2022-11-01","2022-10-01","","64.50","","","-8.28","","-8.28","contraction revenue","game 3","uk","",19,3
"nfIwLLLuemHymdg1HYidrA==","2022-12-01","2022-10-01","","13.92","","","-50.58","","-50.58","contraction revenue","game 3","uk","",19,3
"ngOdQ8biXsraLxTHS862fw==","2022-07-01","2022-07-01","2022-08-01","13.92","13.92","","","","13.92","new user revenue","game 3","ru","",25,1
"ngOdQ8biXsraLxTHS862fw==","2022-08-01","2022-07-01","2022-08-01","0","","","","-13.92","-13.92","churn revenue","game 3","ru","",25,1
"ni2+3lFt9yVqbt5Vtc8BMQ==","2022-07-01","2022-07-01","2022-08-01","17.76","17.76","","","","17.76","new user revenue","game 3","uk","",18,1
"ni2+3lFt9yVqbt5Vtc8BMQ==","2022-08-01","2022-07-01","2022-08-01","0","","","","-17.76","-17.76","churn revenue","game 3","uk","",18,1
"njexPkl3G77JLZwwcq2UVA==","2022-11-01","2022-11-01","","28.08","28.08","","","","28.08","new user revenue","game 3","uk","",28,2
"njexPkl3G77JLZwwcq2UVA==","2022-12-01","2022-11-01","","18.03","","","-10.05","","-10.05","contraction revenue","game 3","uk","",28,2
"nklUUkirU5GYU5ZtNOgx8w==","2022-04-01","2022-04-01","2022-12-01","19.11","19.11","","","","19.11","new user revenue","game 3","ru",1,20,8
"nklUUkirU5GYU5ZtNOgx8w==","2022-05-01","2022-04-01","2022-12-01","40.62","","21.51","","","21.51","expansion revenue","game 3","ru",1,20,8
"nklUUkirU5GYU5ZtNOgx8w==","2022-08-01","2022-04-01","2022-12-01","42.84","","2.22","","","2.22","expansion revenue","game 3","ru",1,20,8
"nklUUkirU5GYU5ZtNOgx8w==","2022-10-01","2022-04-01","2022-12-01","30.57","","","-12.27","","-12.27","contraction revenue","game 3","ru",1,20,8
"nklUUkirU5GYU5ZtNOgx8w==","2022-11-01","2022-04-01","2022-12-01","31.08","","0.51","","","0.51","expansion revenue","game 3","ru",1,20,8
"nklUUkirU5GYU5ZtNOgx8w==","2022-12-01","2022-04-01","2022-12-01","0","","","","-31.08","-31.08","churn revenue","game 3","ru",1,20,8
"NMmQVq8bB84KydONJjvTfQ==","2022-03-01","2022-03-01","2022-04-01","15.33","15.33","","","","15.33","new user revenue","game 3","uk",1,18,1
"NMmQVq8bB84KydONJjvTfQ==","2022-04-01","2022-03-01","2022-04-01","0","","","","-15.33","-15.33","churn revenue","game 3","uk",1,18,1
"NntDesROB4ANrudTCXEScA==","2022-07-01","2022-07-01","2022-12-01","39.12","39.12","","","","39.12","new user revenue","game 3","ru","",37,5
"NntDesROB4ANrudTCXEScA==","2022-10-01","2022-07-01","2022-12-01","47.79","","8.67","","","8.67","expansion revenue","game 3","ru","",37,5
"NntDesROB4ANrudTCXEScA==","2022-11-01","2022-07-01","2022-12-01","27.63","","","-20.16","","-20.16","contraction revenue","game 3","ru","",37,5
"NntDesROB4ANrudTCXEScA==","2022-12-01","2022-07-01","2022-12-01","0","","","","-27.63","-27.63","churn revenue","game 3","ru","",37,5
"nNZDz4XCOjUv0OfYF+AAGg==","2022-09-01","2022-09-01","","40.38","40.38","","","","40.38","new user revenue","game 3","uk","",25,4
"nNZDz4XCOjUv0OfYF+AAGg==","2022-11-01","2022-09-01","","18.39","","","-21.99","","-21.99","contraction revenue","game 3","uk","",25,4
"nNZDz4XCOjUv0OfYF+AAGg==","2022-12-01","2022-09-01","","65.64","","47.25","","","47.25","expansion revenue","game 3","uk","",25,4
"Np8MbaAllrt9d2F+g1ZvJQ==","2022-09-01","2022-09-01","","121.02","121.02","","","","121.02","new user revenue","game 3","uk","",22,4
"Np8MbaAllrt9d2F+g1ZvJQ==","2022-10-01","2022-09-01","","53.82","","","-67.20","","-67.20","contraction revenue","game 3","uk","",22,4
"Np8MbaAllrt9d2F+g1ZvJQ==","2022-11-01","2022-09-01","","71.10","","17.28","","","17.28","expansion revenue","game 3","uk","",22,4
