"user_id","game_name","payment_date","revenue_amount_usd","user_id","game_name","language","has_older_device_model","age"
"72brUr/DKItStlTen5pHYg==",game 3,2022-10-22,14.58,"72brUr/DKItStlTen5pHYg==",game 3,uk,false,24
dSGXNzIxO3joRVr1Eem+WQ==,game 3,2022-10-07,13.23,dSGXNzIxO3joRVr1Eem+WQ==,game 3,uk,false,29
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-09-27,26.37,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,false,16
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-08-29,25.26,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,false,18
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-10-29,28.95,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,false,24
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-10-14,21.72,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,false,20
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-17,21.42,mzGpnrpyuOB+qfwTJ0XliQ==,game 3,ru,false,16
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-07-13,13.38,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,true,18
GUNmu9bjwltT1/vYgzDEDQ==,game 3,2022-06-12,13.56,GUNmu9bjwltT1/vYgzDEDQ==,game 3,uk,true,16
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-03-25,16.14,J6WNl39fdxaY8ZtvV8wNkw==,game 3,uk,true,18
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-08-01,30.33,q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,false,15
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-13,46.32,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-06-27,13.5,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,false,24
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-12-13,13.86,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,true,21
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-10-03,19.95,EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,false,25
crKNTIblJ0113SKEtSJQHw==,game 3,2022-12-15,17.58,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-10-03,16.02,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,false,24
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-06-08,31.23,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,false,20
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-12-11,25.65,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,false,16
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-09-08,25.77,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-13,21.0,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-05-13,16.05,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,false,24
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-11-27,25.02,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-09-07,19.65,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,false,16
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-03-23,17.28,ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,false,17
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-09-07,31.2,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-03-23,32.07,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-12-24,15.9,PzG6g7FMYUPp0RMvXhfesQ==,game 3,uk,false,34
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-09-03,32.34,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-12-21,33.87,Q0GNgLhqfwwVwtvQhJt58A==,game 3,ru,false,24
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-07-31,17.07,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,false,24
QoHEss2e+b385deeX2p39Q==,game 3,2022-08-05,34.77,QoHEss2e+b385deeX2p39Q==,game 3,ru,false,22
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-10-03,24.45,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,false,21
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-12-06,31.5,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,false,19
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-07-06,16.29,"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,false,25
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-12-05,21.9,BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,false,17
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-10-04,16.83,K/6KHxREKTlFZXRfBNVNuQ==,game 3,ru,false,19
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-08-27,14.85,qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,false,37
oKLGTNuEKW70rLmudZaTGQ==,game 3,2022-12-24,18.33,oKLGTNuEKW70rLmudZaTGQ==,game 3,uk,false,18
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-10-13,23.55,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,false,17
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-08-06,25.71,ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,false,25
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-04-27,27.66,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-09-12,24.96,ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,true,18
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-04-13,16.26,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-05-21,20.22,nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,true,20
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-06-03,17.07,RQBsCvxlogTNUidSygqgcQ==,game 3,uk,false,28
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-10-23,17.19,FbbhrtuL39vfmatF2ObVfA==,game 3,uk,false,16
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-13,40.5,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-13,19.14,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20
nfIwLLLuemHymdg1HYidrA==,game 3,2022-10-05,19.38,nfIwLLLuemHymdg1HYidrA==,game 3,uk,false,19
HZqx1XVZ1mb7lM9T61x+DA==,game 3,2022-11-02,13.86,HZqx1XVZ1mb7lM9T61x+DA==,game 3,ru,false,43
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-07-30,18.0,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-04-21,14.34,H2Tik+BqoLgAQX4uSw/8vA==,game 3,uk,false,30
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-06-22,20.49,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,true,18
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-07-31,17.04,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-25,21.84,L+wA3BIaEKSpxf2uqmtJxQ==,game 3,uk,true,25
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-12-04,21.48,i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,ru,false,17
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-08-13,29.16,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,false,20
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-12-13,30.0,BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,false,17
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-05-03,17.52,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-05-25,16.71,ilnMSoPJHAYMegDX02XG+w==,game 3,uk,false,25
gxZPbCoYIu8slavUm05KGA==,game 3,2022-09-26,22.29,gxZPbCoYIu8slavUm05KGA==,game 3,ru,false,14
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-09-30,15.87,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,true,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-07-09,17.79,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-04-24,22.14,V7J42heW8l19wiBJ8UpRyw==,game 3,ru,false,25
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-18,21.72,UuQtA3rK0dpF7TttUoIAyg==,game 3,uk,false,19
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-07-21,13.59,"3Xuq0acIoGEgw19qflIoog==",game 3,uk,false,25
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-07-14,18.12,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,false,18
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-12-06,14.01,"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,false,16
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-10-16,24.57,bZDMuXKM3RFajmZa/yIpsw==,game 3,uk,false,23
"7Em69vKH6zh6HgArCzG0+w==",game 3,2022-12-23,22.2,"7Em69vKH6zh6HgArCzG0+w==",game 3,ru,false,17
fH7uxifYBCx0TULRrcqajg==,game 3,2022-11-16,15.51,fH7uxifYBCx0TULRrcqajg==,game 3,uk,false,23
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-12-17,12.42,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,true,20
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-03-08,20.37,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,false,20
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-08-04,22.26,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-12-05,19.05,GetHmCsisRTAnwhuBEMa9Q==,game 3,ru,false,16
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-04-13,19.23,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22
qn61TOwEB0RbKsB+v0D9tw==,game 3,2022-12-12,17.07,qn61TOwEB0RbKsB+v0D9tw==,game 3,ru,false,16
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-12-25,12.12,"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,false,16
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-07-08,14.31,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,false,23
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-10-12,21.9,Vtl1tAkN8ajIRaOwKulKyQ==,game 3,uk,false,25
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-07,22.14,cOCixiBbcAHemYgbNdoTcw==,game 3,uk,false,20
IS/yKhM20myJT0Ua+1Rk1w==,game 1,2022-11-07,18.51,IS/yKhM20myJT0Ua+1Rk1w==,game 1,uk,false,26
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-05-05,13.83,UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,false,16
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-04,19.92,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,false,17
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-04-30,22.83,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,false,16
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-10-12,26.64,"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,true,18
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-12-10,14.22,RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,true,18
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-11-09,13.56,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,false,16
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-12-01,14.79,YC2fZQTQXV2UR1/WHDrVqw==,game 3,uk,false,14
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-09-18,30.45,iFFApiXZ2wPdS666BLpKZw==,game 3,uk,false,18
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-12-14,24.9,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-07-22,23.97,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-08-23,12.33,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,false,24
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-07-08,22.62,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,false,16
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-11-06,26.76,WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,false,23
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-07-05,14.4,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,false,24
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-12-23,20.7,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,false,22
mcbWtEz8ADI9GXCi1lfaSA==,game 3,2022-08-14,16.05,mcbWtEz8ADI9GXCi1lfaSA==,game 3,uk,true,17
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-09-02,26.04,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,false,22
D0sawvsyqnyUMXNy+aXo7Q==,game 3,2022-12-11,22.23,D0sawvsyqnyUMXNy+aXo7Q==,game 3,uk,false,19
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-08-30,23.61,RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,false,21
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-07-29,32.28,xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,false,24
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-07-03,18.48,T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,false,23
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-12-29,14.28,c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,false,18
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-10-12,25.77,AuJNw7SH8b7lM4j46bNr8A==,game 3,en,false,28
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-11-30,19.83,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,false,25
dp8g3Zsy2hCfov8GumRuWg==,game 3,2022-06-27,13.89,dp8g3Zsy2hCfov8GumRuWg==,game 3,ru,false,19
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-10-23,17.67,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-12-24,50.61,GetHmCsisRTAnwhuBEMa9Q==,game 3,ru,false,16
"72brUr/DKItStlTen5pHYg==",game 3,2022-08-01,30.63,"72brUr/DKItStlTen5pHYg==",game 3,uk,false,24
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-09-10,13.74,iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,false,28
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-11-09,12.18,ux4Q9iTbOyaU1c/0SKvF7w==,game 3,uk,false,26
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-08-30,15.3,ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,false,18
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-11-03,14.46,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,ru,false,20
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-09-21,37.95,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-04-28,23.04,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-12-10,16.95,ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,false,17
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-11-07,21.48,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,ru,false,25
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-07-08,22.77,m7Hk77dySHBbxrKgro1Hjg==,game 3,uk,false,30
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-10-08,32.85,RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,false,21
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-05-30,21.21,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-12-28,44.61,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-07-30,24.51,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,false,16
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-11-05,25.53,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-05-24,23.91,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,true,21
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-12-12,19.38,RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,true,18
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-05-07,17.61,xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,false,20
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-17,15.42,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-05-31,15.27,prNQwR2IPPsvGpFgOpcGaQ==,game 3,uk,false,14
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-09-08,14.97,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-07-05,31.59,F9Jtg6+0qPUKWDgBJxG8cA==,game 3,ru,false,18
crKNTIblJ0113SKEtSJQHw==,game 3,2022-11-14,12.0,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-10-05,17.34,"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,true,18
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-11,22.32,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,false,23
yH7KH2AG/PGgQiNV7uTTGg==,game 3,2022-10-04,17.64,yH7KH2AG/PGgQiNV7uTTGg==,game 3,ru,false,19
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-04-20,21.15,DqezK7HAqZ+GovyRuzxD1A==,game 3,uk,false,23
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-08-04,14.13,"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,false,31
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-10-14,22.05,cOCixiBbcAHemYgbNdoTcw==,game 3,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-05-21,30.93,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,false,20
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-09-06,21.0,q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,false,15
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-09-26,23.13,f9cWBjiN4c8lXAkBhdqK6Q==,game 3,uk,false,21
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-11-23,18.9,MAkig8NeMsTs73r6K0uDpA==,game 3,uk,false,20
OYDRFRAiT1uYAqbWXOwRfw==,game 3,2022-12-13,24.9,OYDRFRAiT1uYAqbWXOwRfw==,game 3,en,false,24
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-11-21,13.98,EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,false,25
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-12-23,27.69,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-12-28,12.6,EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,false,25
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-08-24,14.88,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,false,18
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-11-20,29.13,EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,false,25
VzxrkGURuahRUx/43mjAFQ==,game 3,2022-08-22,17.61,VzxrkGURuahRUx/43mjAFQ==,game 3,uk,false,37
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-09-08,15.0,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-10-12,13.44,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,true,14
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-16,13.8,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-04-02,31.68,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-05-31,14.61,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,2022-10-18,24.96,K5c4Zypq0/6iQYmv/Dqm5A==,game 3,uk,false,21
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-10-07,17.58,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,false,19
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-03-26,31.02,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,false,23
"0dJXy70SFjxVR6YgOPZzMQ==",game 3,2022-11-05,17.19,"0dJXy70SFjxVR6YgOPZzMQ==",game 3,uk,false,27
cDaRA0l0GtU4VtTO/DSe1g==,game 3,2022-11-01,12.6,cDaRA0l0GtU4VtTO/DSe1g==,game 3,uk,false,21
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-11-08,24.03,mzGpnrpyuOB+qfwTJ0XliQ==,game 3,ru,false,16
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-10,15.96,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,false,20
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-12-04,24.39,Vtl1tAkN8ajIRaOwKulKyQ==,game 3,uk,false,25
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,2022-08-23,12.45,Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,false,28
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-04-26,23.79,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,false,22
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-09-25,14.91,yZ1P1v1eYIbyD5wRy0chGw==,game 3,uk,false,33
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-06-19,18.99,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,false,24
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-08-18,25.26,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-02,12.3,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,true,18
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-06-23,22.26,qqYyR2vRI+7pgiuyTnVM+A==,game 3,ru,false,19
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-29,20.94,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,true,21
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-08-17,21.87,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,false,24
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-07-11,43.95,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,false,18
"7iS0Md8Z5SFpqNAYOVcs4w==",game 3,2022-12-08,32.31,"7iS0Md8Z5SFpqNAYOVcs4w==",game 3,uk,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-08,36.39,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,false,18
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-09-12,13.44,tUlbh1G7KYRxmBaQk4RPIw==,game 3,uk,false,34
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-08-28,33.36,fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,false,19
"4pssft0TgDfiQexjbe25lw==",game 3,2022-08-17,12.54,"4pssft0TgDfiQexjbe25lw==",game 3,ru,false,26
FfphIhReAA2romBynjqxqw==,game 3,2022-09-06,26.25,FfphIhReAA2romBynjqxqw==,game 3,uk,false,19
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-10-15,21.78,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,true,20
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-06-07,16.74,RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,false,44
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-05-23,39.6,pz7LUOs9i7xgncmHVxQvOw==,game 3,ru,false,24
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-06-06,14.28,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,false,24
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-10-08,19.2,iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,false,28
xU11jJIA4UIYu7pmqJ4kvg==,game 3,2022-07-31,27.06,xU11jJIA4UIYu7pmqJ4kvg==,game 3,uk,false,25
"3rCdNEPkh3vwmYB0BVadEw==",game 3,2022-05-27,22.86,"3rCdNEPkh3vwmYB0BVadEw==",game 3,ru,false,27
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-09-17,23.34,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-04-27,13.95,l3sFUsG2qpcnrEzwRnjvtQ==,game 3,ru,false,15
an5Xsrpir8vvhTb50gnppQ==,game 3,2022-05-29,15.51,an5Xsrpir8vvhTb50gnppQ==,game 3,uk,false,43
crKNTIblJ0113SKEtSJQHw==,game 3,2022-09-30,21.48,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
